-0.07803,-0.22554,-0.36022,-0.48208,-0.59111,-0.68731,-0.77068,-0.84123,-0.89895,-0.94385,-0.97591,-0.99516,-1.0016,-0.99516,-0.97591,-0.94385,-0.89895,-0.84123,-0.77068,-0.68731,-0.59111,-0.48208,-0.36022,-0.22554,-0.07803,0.07803,0.22554,0.36022,0.48208,0.59111,0.68731,0.77068,0.84123,0.89895,0.94385,0.97591,0.99516,1.0016,0.99516,0.97591,0.94385,0.89895,0.84123,0.77068,0.68731,0.59111,0.48208,0.36022,0.22554
-0.07803,-0.22554,-0.36022,-0.48208,-0.59111,-0.68731,-0.77068,-0.84123,-0.89895,-0.94385,-0.97591,-0.99516,-1.0016,-0.99516,-0.97591,-0.94385,-0.89895,-0.84123,-0.77068,-0.68731,-0.59111,-0.48208,-0.36022,-0.22554,-0.07803,0.07803,0.22554,0.36022,0.48208,0.59111,0.68731,0.77068,0.84123,0.89895,0.94385,0.97591,0.99516,1.0016,0.99516,0.97591,0.94385,0.89895,0.84123,0.77068,0.68731,0.59111,0.48208,0.36022,0.22554
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6761,-1.4708,-1.2741,-1.086,-0.90644,-0.73541,-0.57294,-0.41901,-0.27364,-0.13682,-0.0085513,0.11117,0.22233,0.32495,0.41901,0.50453,0.58149,0.6499,0.70976,0.76106,0.80382,0.83803,0.86368,0.88078,0.88933,0.88933,0.88078,0.86368,0.83803,0.80382,0.76106,0.70976,0.6499,0.58149,0.50453,0.41901,0.32495,0.22233,0.11117,-0.0085513,-0.13682,-0.27364,-0.41901,-0.57294,-0.73541,-0.90644,-1.086,-1.2741,-1.4708
-1.6761,-1.4708,-1.2741,-1.086,-0.90644,-0.73541,-0.57294,-0.41901,-0.27364,-0.13682,-0.0085513,0.11117,0.22233,0.32495,0.41901,0.50453,0.58149,0.6499,0.70976,0.76106,0.80382,0.83803,0.86368,0.88078,0.88933,0.88933,0.88078,0.86368,0.83803,0.80382,0.76106,0.70976,0.6499,0.58149,0.50453,0.41901,0.32495,0.22233,0.11117,-0.0085513,-0.13682,-0.27364,-0.41901,-0.57294,-0.73541,-0.90644,-1.086,-1.2741,-1.4708
