0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000003469
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000003469
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000003469
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000003469
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000003469
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000003469
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000003469
0	0	0	0	0	0	0	0	0	0	0	0	-83.50857665	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	83.50857665	0	0	0	0	0	0	0	0.000000000003469
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000003469
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000003469
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000003469
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000003469
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000003469
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000003469
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000003469
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	83.50857665	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	-83.50857665	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-83.50857665	-83.50857665	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	83.50857665	83.50857665	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000000000006939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
